Precinct	total_votes	votes|Karen A. Yarbrough
48043	185	185
48044	274	274
48045	141	141
48046	133	133
49001	131	131
49002	129	129
49003	217	217
49004	234	234
49005	243	243
49006	194	194
49007	185	185
49008	157	157
49009	199	199
49010	232	232
49011	280	280
49012	288	288
49013	264	264
49014	173	173
49015	146	146
49016	212	212
49017	103	103
49018	258	258
49019	152	152
49020	323	323
49021	112	112
49022	212	212
49023	251	251
49024	147	147
49025	247	247
49026	216	216
49027	223	223
49028	236	236
49029	244	244
49030	252	252
49031	155	155
49032	209	209
49033	172	172
50001	121	121
50002	77	77
50003	111	111
50004	148	148
50005	90	90
50006	160	160
50007	187	187
50008	130	130
50009	110	110
50010	82	82
50011	95	95
50012	65	65
50013	123	123
50014	32	32
50015	171	171
50016	42	42
50017	75	75
50018	36	36
50019	58	58
50020	134	134
50021	118	118
50022	84	84
50023	73	73
50024	75	75
50025	88	88
50026	94	94
50027	36	36
50028	108	108
50029	67	67
50030	81	81
50031	135	135
50032	119	119
50033	117	117
50034	184	184
50035	192	192
50036	136	136
50037	147	147
50038	75	75
50039	46	46
50040	93	93
Barrington 1	73	73
Barrington 2	104	104
Barrington 3	54	54
Barrington 4	96	96
Barrington 5	48	48
Barrington 6	109	109
Barrington 7	24	24
Barrington 8	84	84
Barrington 9	74	74
Barrington 10	120	120
Barrington 11	49	49
Berwyn Ward 1 Precinct 1	126	126
Berwyn Ward 1 Precinct 2	116	116
Berwyn Ward 1 Precinct 3	176	176
Berwyn Ward 1 Precinct 4	134	134
Berwyn Ward 1 Precinct 5	113	113
Berwyn Ward 2 Precinct 1	90	90
Berwyn Ward 2 Precinct 2	133	133
Berwyn Ward 2 Precinct 3	166	166
Berwyn Ward 2 Precinct 4	181	181
Berwyn Ward 3 Precinct 1	141	141
Berwyn Ward 3 Precinct 2	87	87
Berwyn Ward 3 Precinct 3	122	122
Berwyn Ward 3 Precinct 4	152	152
Berwyn Ward 3 Precinct 5	200	200
Berwyn Ward 4 Precinct 1	88	88
Berwyn Ward 4 Precinct 2	135	135
Berwyn Ward 4 Precinct 3	164	164
Berwyn Ward 4 Precinct 4	113	113
Berwyn Ward 5 Precinct 1	213	213
Berwyn Ward 5 Precinct 2	124	124
Berwyn Ward 5 Precinct 3	122	122
Berwyn Ward 6 Precinct 1	68	68
Berwyn Ward 6 Precinct 2	115	115
Berwyn Ward 6 Precinct 3	139	139
Berwyn Ward 6 Precinct 4	149	149
Berwyn Ward 7 Precinct 1	122	122
Berwyn Ward 7 Precinct 2	135	135
Berwyn Ward 7 Precinct 3	147	147
Berwyn Ward 7 Precinct 4	147	147
Berwyn Ward 8 Precinct 1	198	198
Berwyn Ward 8 Precinct 2	120	120
Berwyn Ward 8 Precinct 3	88	88
Bloom 1	209	209
Bloom 2	182	182
Bloom 3	128	128
Bloom 4	134	134
Bloom 5	98	98
Bloom 6	83	83
Bloom 7	159	159
Bloom 8	95	95
Bloom 9	109	109
Bloom 10	82	82
Bloom 11	66	66
Bloom 12	168	168
Bloom 13	344	344
Bloom 14	182	182
Bloom 15	107	107
Bloom 16	168	168
Bloom 17	156	156
Bloom 18	116	116
Bloom 19	256	256
Bloom 20	158	158
Bloom 21	50	50
Bloom 22	112	112
Bloom 23	160	160
Bloom 24	262	262
Bloom 25	106	106
Bloom 26	69	69
Bloom 27	150	150
Bloom 28	160	160
Bloom 29	100	100
Bloom 30	263	263
Bloom 31	154	154
Bloom 32	116	116
Bloom 33	216	216
Bloom 34	149	149
Bloom 35	73	73
Bloom 36	283	283
Bloom 37	150	150
Bloom 38	539	539
Bloom 39	127	127
Bloom 40	158	158
Bloom 41	299	299
Bloom 42	211	211
Bloom 43	262	262
Bloom 44	155	155
Bloom 45	308	308
Bloom 46	130	130
Bloom 47	232	232
Bloom 48	201	201
Bloom 49	280	280
Bloom 50	184	184
Bloom 51	84	84
Bloom 52	170	170
Bloom 53	56	56
Bloom 54	145	145
Bloom 55	109	109
Bloom 56	114	114
Bloom 57	167	167
Bloom 58	164	164
Bloom 59	145	145
Bloom 60	210	210
Bloom 61	122	122
Bremen 1	200	200
Bremen 2	77	77
Bremen 3	66	66
Bremen 4	97	97
Bremen 5	71	71
Bremen 6	80	80
Bremen 7	113	113
Bremen 8	138	138
Bremen 9	67	67
Bremen 10	93	93
Bremen 11	105	105
Bremen 12	141	141
Bremen 13	137	137
Bremen 14	81	81
Bremen 15	86	86
Bremen 16	107	107
Bremen 17	183	183
Bremen 18	82	82
Bremen 19	86	86
Bremen 20	85	85
Bremen 21	146	146
Bremen 22	63	63
Bremen 23	71	71
Bremen 24	62	62
Bremen 25	131	131
Bremen 26	229	229
Bremen 27	101	101
Bremen 28	79	79
Bremen 29	328	328
Bremen 30	93	93
Bremen 31	167	167
Bremen 32	223	223
Bremen 33	76	76
Bremen 34	106	106
Bremen 35	119	119
Bremen 36	63	63
Bremen 37	118	118
Bremen 38	141	141
Bremen 39	110	110
Bremen 40	308	308
Bremen 41	52	52
Bremen 42	95	95
Bremen 43	95	95
Bremen 44	176	176
Bremen 45	76	76
Bremen 46	70	70
Bremen 47	190	190
Bremen 48	159	159
Bremen 49	227	227
Bremen 50	101	101
Bremen 51	262	262
Bremen 52	79	79
Bremen 53	60	60
Bremen 54	70	70
Bremen 55	83	83
Bremen 56	226	226
Bremen 57	85	85
Bremen 58	107	107
Bremen 59	83	83
Bremen 60	84	84
Bremen 61	85	85
Bremen 62	106	106
Bremen 63	258	258
Bremen 64	115	115
Bremen 65	98	98
Bremen 66	227	227
Bremen 67	103	103
Bremen 68	58	58
Bremen 69	120	120
Bremen 70	115	115
Bremen 71	170	170
Bremen 72	64	64
Bremen 73	98	98
Bremen 74	100	100
Bremen 75	256	256
Bremen 76	66	66
Bremen 77	148	148
Bremen 78	205	205
Bremen 79	78	78
Bremen 80	222	222
Calumet 1	164	164
Calumet 2	149	149
Calumet 3	234	234
Calumet 4	165	165
Calumet 5	215	215
Calumet 6	263	263
Calumet 7	213	213
Calumet 8	95	95
Calumet 9	189	189
Calumet 10	288	288
Calumet 11	359	359
Calumet 12	157	157
Cicero 1	142	142
Cicero 2	81	81
Cicero 3	137	137
Cicero 4	95	95
Cicero 5	199	199
Cicero 6	154	154
Cicero 7	77	77
Cicero 8	102	102
Cicero 9	137	137
Cicero 10	152	152
Cicero 11	135	135
Cicero 12	125	125
Cicero 13	123	123
Cicero 14	108	108
Cicero 15	131	131
Cicero 16	92	92
Cicero 17	128	128
Cicero 18	77	77
Cicero 19	198	198
Cicero 20	121	121
Cicero 21	121	121
Cicero 22	138	138
Cicero 23	179	179
Cicero 24	129	129
Cicero 25	143	143
Cicero 26	122	122
Cicero 27	131	131
Cicero 28	126	126
Cicero 29	119	119
Cicero 30	100	100
Cicero 31	68	68
Cicero 32	107	107
Elk Grove 1	152	152
Elk Grove 2	69	69
Elk Grove 3	112	112
Elk Grove 4	90	90
Elk Grove 5	209	209
Elk Grove 6	90	90
Elk Grove 7	175	175
Elk Grove 8	104	104
Elk Grove 9	86	86
Elk Grove 10	191	191
Elk Grove 11	142	142
Elk Grove 12	56	56
Elk Grove 13	85	85
Elk Grove 14	120	120
Elk Grove 15	58	58
Elk Grove 16	170	170
Elk Grove 17	83	83
Elk Grove 18	127	127
Elk Grove 19	134	134
Elk Grove 20	95	95
Elk Grove 21	82	82
Elk Grove 22	78	78
Elk Grove 23	210	210
Elk Grove 24	75	75
Elk Grove 25	118	118
Elk Grove 26	78	78
Elk Grove 27	120	120
Elk Grove 28	65	65
Elk Grove 29	90	90
Elk Grove 30	83	83
Elk Grove 31	41	41
Elk Grove 32	55	55
Elk Grove 33	52	52
Elk Grove 34	231	231
Elk Grove 35	70	70
Elk Grove 36	47	47
Elk Grove 37	113	113
Elk Grove 38	56	56
Elk Grove 39	140	140
Elk Grove 40	88	88
Elk Grove 41	70	70
Elk Grove 42	72	72
Elk Grove 43	101	101
Elk Grove 44	77	77
Elk Grove 45	99	99
Elk Grove 46	63	63
Elk Grove 47	129	129
Elk Grove 48	88	88
Elk Grove 49	82	82
Elk Grove 50	45	45
Elk Grove 51	120	120
Elk Grove 52	73	73
Evanston Ward 1 Precinct 1	117	117
Evanston Ward 1 Precinct 2	239	239
Evanston Ward 1 Precinct 3	277	277
Evanston Ward 1 Precinct 4	379	379
Evanston Ward 2 Precinct 1	374	374
Evanston Ward 2 Precinct 2	219	219
Evanston Ward 2 Precinct 3	234	234
Evanston Ward 2 Precinct 4	330	330
Evanston Ward 2 Precinct 5	238	238
Evanston Ward 3 Precinct 1	291	291
Evanston Ward 3 Precinct 2	339	339
Evanston Ward 3 Precinct 3	312	312
Evanston Ward 3 Precinct 4	145	145
Evanston Ward 3 Precinct 5	226	226
Evanston Ward 3 Precinct 6	258	258
Evanston Ward 3 Precinct 7	245	245
Evanston Ward 4 Precinct 1	151	151
Evanston Ward 4 Precinct 2	245	245
Evanston Ward 4 Precinct 3	142	142
Evanston Ward 4 Precinct 4	421	421
Evanston Ward 4 Precinct 5	172	172
Evanston Ward 4 Precinct 6	326	326
Evanston Ward 5 Precinct 1	217	217
Evanston Ward 5 Precinct 2	281	281
Evanston Ward 5 Precinct 3	228	228
Evanston Ward 5 Precinct 4	120	120
Evanston Ward 6 Precinct 1	440	440
Evanston Ward 6 Precinct 2	248	248
Evanston Ward 6 Precinct 3	214	214
Evanston Ward 6 Precinct 4	291	291
Evanston Ward 6 Precinct 5	377	377
Evanston Ward 6 Precinct 6	179	179
Evanston Ward 6 Precinct 7	346	346
Evanston Ward 7 Precinct 1	421	421
Evanston Ward 7 Precinct 2	427	427
Evanston Ward 7 Precinct 3	41	41
Evanston Ward 7 Precinct 4	254	254
Evanston Ward 7 Precinct 5	411	411
Evanston Ward 7 Precinct 6	16	16
Evanston Ward 8 Precinct 1	346	346
Evanston Ward 8 Precinct 2	212	212
Evanston Ward 8 Precinct 3	174	174
Evanston Ward 8 Precinct 4	295	295
Evanston Ward 8 Precinct 5	317	317
Evanston Ward 9 Precinct 1	209	209
Evanston Ward 9 Precinct 2	265	265
Evanston Ward 9 Precinct 3	403	403
Evanston Ward 9 Precinct 4	368	368
Evanston Ward 9 Precinct 5	207	207
Evanston Ward 9 Precinct 6	238	238
Hanover 1	121	121
Hanover 2	84	84
Hanover 3	51	51
Hanover 4	68	68
Hanover 5	70	70
Hanover 6	61	61
Hanover 7	88	88
Hanover 8	72	72
Hanover 9	120	120
Hanover 10	51	51
Hanover 11	85	85
Hanover 12	53	53
Hanover 13	46	46
Hanover 14	106	106
Hanover 15	58	58
Hanover 16	117	117
Hanover 17	66	66
Hanover 18	62	62
Hanover 19	58	58
Hanover 20	114	114
Hanover 21	45	45
Hanover 22	82	82
Hanover 23	110	110
Hanover 24	72	72
Hanover 25	86	86
Hanover 26	116	116
Hanover 27	248	248
Hanover 28	125	125
Hanover 29	41	41
Hanover 30	101	101
Hanover 31	68	68
Hanover 32	73	73
Hanover 33	91	91
Hanover 34	122	122
Hanover 35	74	74
Hanover 36	65	65
Hanover 37	172	172
Hanover 38	95	95
Hanover 39	123	123
Hanover 40	113	113
Hanover 41	126	126
Hanover 42	74	74
Hanover 43	114	114
Hanover 44	132	132
Lemont 1	74	74
Lemont 2	62	62
Lemont 3	75	75
Lemont 4	96	96
Lemont 5	107	107
Lemont 6	88	88
Lemont 7	98	98
Lemont 8	107	107
Lemont 9	45	45
Lemont 10	77	77
Lemont 11	107	107
Lemont 12	61	61
Lemont 13	69	69
Lemont 14	65	65
Leyden 1	53	53
Leyden 2	49	49
Leyden 3	120	120
Leyden 4	66	66
Leyden 5	104	104
Leyden 6	145	145
Leyden 7	62	62
Leyden 8	120	120
Leyden 9	131	131
Leyden 10	115	115
Leyden 11	87	87
Leyden 12	33	33
Leyden 13	88	88
Leyden 14	82	82
Leyden 15	95	95
Leyden 16	131	131
Leyden 17	54	54
Leyden 18	73	73
Leyden 19	116	116
Leyden 20	36	36
Leyden 21	77	77
Leyden 22	64	64
Leyden 23	159	159
Leyden 24	80	80
Leyden 25	71	71
Leyden 26	146	146
Leyden 27	20	20
Leyden 28	53	53
Leyden 29	49	49
Leyden 30	91	91
Leyden 31	91	91
Leyden 32	115	115
Leyden 33	75	75
Leyden 34	62	62
Leyden 35	42	42
Leyden 36	81	81
Leyden 37	57	57
Leyden 38	24	24
Leyden 39	76	76
Leyden 40	87	87
Leyden 41	50	50
Leyden 42	94	94
Leyden 43	73	73
Leyden 44	52	52
Leyden 45	66	66
Leyden 46	104	104
Leyden 47	68	68
Leyden 48	101	101
Leyden 49	124	124
Leyden 50	142	142
Lyons 1	27	27
Lyons 2	138	138
Lyons 3	107	107
Lyons 4	243	243
Lyons 5	121	121
Lyons 6	100	100
Lyons 7	209	209
Lyons 8	91	91
Lyons 9	197	197
Lyons 10	150	150
Lyons 11	128	128
Lyons 12	35	35
Lyons 13	61	61
Lyons 14	151	151
Lyons 15	174	174
Lyons 16	309	309
Lyons 17	60	60
Lyons 18	117	117
Lyons 19	117	117
Lyons 20	198	198
Lyons 21	219	219
Lyons 22	83	83
Lyons 23	147	147
Lyons 24	112	112
Lyons 25	115	115
Lyons 26	53	53
Lyons 27	58	58
Lyons 28	149	149
Lyons 29	71	71
Lyons 30	44	44
Lyons 31	122	122
Lyons 32	42	42
Lyons 33	49	49
Lyons 34	50	50
Lyons 35	73	73
Lyons 36	70	70
Lyons 37	85	85
Lyons 38	75	75
Lyons 39	133	133
Lyons 40	102	102
Lyons 41	57	57
Lyons 42	106	106
Lyons 43	142	142
Lyons 44	190	190
Lyons 45	215	215
Lyons 46	79	79
Lyons 47	130	130
Lyons 48	140	140
Lyons 49	85	85
Lyons 50	151	151
Lyons 51	105	105
Lyons 52	136	136
Lyons 53	103	103
Lyons 54	60	60
Lyons 55	120	120
Lyons 56	169	169
Lyons 57	148	148
Lyons 58	75	75
Lyons 59	86	86
Lyons 60	233	233
Lyons 61	115	115
Lyons 62	34	34
Lyons 63	121	121
Lyons 64	116	116
Lyons 65	141	141
Lyons 66	84	84
Lyons 67	130	130
Lyons 68	88	88
Lyons 69	145	145
Lyons 70	121	121
Lyons 71	48	48
Lyons 72	179	179
Lyons 73	135	135
Lyons 74	52	52
Lyons 75	88	88
Lyons 76	87	87
Lyons 77	55	55
Lyons 78	78	78
Maine 1	56	56
Maine 2	80	80
Maine 3	40	40
Maine 4	89	89
Maine 5	83	83
Maine 6	157	157
Maine 7	65	65
Maine 8	85	85
Maine 9	174	174
Maine 10	79	79
Maine 11	65	65
Maine 12	87	87
Maine 13	109	109
Maine 14	137	137
Maine 15	57	57
Maine 16	90	90
Maine 17	103	103
Maine 18	90	90
Maine 19	54	54
Maine 20	68	68
Maine 21	108	108
Maine 22	117	117
Maine 23	85	85
Maine 24	156	156
Maine 25	124	124
Maine 26	96	96
Maine 27	84	84
Maine 28	35	35
Maine 29	128	128
Maine 30	239	239
Maine 31	121	121
Maine 32	60	60
Maine 33	58	58
Maine 34	121	121
Maine 35	99	99
Maine 36	88	88
Maine 37	89	89
Maine 38	60	60
Maine 39	94	94
Maine 40	91	91
Maine 41	76	76
Maine 42	132	132
Maine 43	68	68
Maine 44	84	84
Maine 45	26	26
Maine 46	80	80
Maine 47	97	97
Maine 48	107	107
Maine 49	96	96
Maine 50	79	79
Maine 51	86	86
Maine 52	129	129
Maine 53	65	65
Maine 54	103	103
Maine 55	76	76
Maine 56	87	87
Maine 57	45	45
Maine 58	90	90
Maine 59	90	90
Maine 60	132	132
Maine 61	38	38
Maine 62	61	61
Maine 63	80	80
Maine 64	56	56
Maine 65	51	51
Maine 66	22	22
Maine 67	101	101
Maine 68	76	76
Maine 69	91	91
Maine 70	81	81
Maine 71	63	63
Maine 72	95	95
Maine 73	26	26
Maine 74	100	100
Maine 75	78	78
Maine 76	49	49
Maine 77	160	160
Maine 78	92	92
Maine 79	89	89
Maine 80	87	87
Maine 81	49	49
Maine 82	89	89
Maine 83	57	57
Maine 84	44	44
Maine 85	45	45
Maine 86	77	77
Maine 87	52	52
Maine 88	44	44
Maine 89	40	40
Maine 90	45	45
Maine 91	170	170
Maine 92	88	88
New Trier 1	213	213
New Trier 2	257	257
New Trier 3	173	173
New Trier 4	207	207
New Trier 5	112	112
New Trier 6	109	109
New Trier 7	156	156
New Trier 8	96	96
New Trier 9	126	126
New Trier 10	110	110
New Trier 11	148	148
New Trier 12	129	129
New Trier 13	202	202
New Trier 14	134	134
New Trier 15	198	198
New Trier 16	156	156
New Trier 17	170	170
New Trier 18	118	118
New Trier 19	54	54
New Trier 20	232	232
New Trier 21	232	232
New Trier 22	91	91
New Trier 23	122	122
New Trier 24	238	238
New Trier 25	123	123
New Trier 26	184	184
New Trier 27	216	216
New Trier 28	159	159
New Trier 29	129	129
New Trier 30	174	174
New Trier 31	208	208
New Trier 32	183	183
New Trier 33	243	243
New Trier 34	142	142
New Trier 35	108	108
New Trier 36	255	255
New Trier 37	212	212
New Trier 38	205	205
New Trier 39	132	132
New Trier 40	78	78
New Trier 41	83	83
Niles 1	151	151
Niles 2	114	114
Niles 3	155	155
Niles 4	82	82
Niles 5	75	75
Niles 6	110	110
Niles 7	197	197
Niles 8	99	99
Niles 9	92	92
Niles 10	133	133
Niles 11	79	79
Niles 12	99	99
Niles 13	99	99
Niles 14	235	235
Niles 15	158	158
Niles 16	188	188
Niles 17	254	254
Niles 18	126	126
Niles 19	170	170
Niles 20	128	128
Niles 21	278	278
Niles 22	142	142
Niles 23	172	172
Niles 24	190	190
Niles 25	111	111
Niles 26	142	142
Niles 27	107	107
Niles 28	206	206
Niles 29	79	79
Niles 30	96	96
Niles 31	184	184
Niles 32	68	68
Niles 33	184	184
Niles 34	139	139
Niles 35	151	151
Niles 36	112	112
Niles 37	159	159
Niles 38	232	232
Niles 39	184	184
Niles 40	76	76
Niles 41	177	177
Niles 42	157	157
Niles 43	154	154
Niles 44	209	209
Niles 45	149	149
Niles 46	146	146
Niles 47	113	113
Niles 48	111	111
Niles 49	317	317
Niles 50	143	143
Niles 51	76	76
Niles 52	110	110
Niles 53	214	214
Niles 54	82	82
Niles 55	115	115
Niles 56	164	164
Niles 57	157	157
Niles 58	160	160
Niles 59	188	188
Niles 60	192	192
Niles 61	184	184
Niles 62	108	108
Niles 63	228	228
Niles 64	215	215
Northfield 1	118	118
Northfield 2	114	114
Northfield 3	88	88
Northfield 4	101	101
Northfield 5	86	86
Northfield 6	98	98
Northfield 7	171	171
Northfield 8	100	100
Northfield 9	80	80
Northfield 10	107	107
Northfield 11	59	59
Northfield 12	212	212
Northfield 13	111	111
Northfield 14	127	127
Northfield 15	127	127
Northfield 16	147	147
Northfield 17	111	111
Northfield 18	202	202
Northfield 19	137	137
Northfield 20	157	157
Northfield 21	214	214
Northfield 22	194	194
Northfield 23	83	83
Northfield 24	122	122
Northfield 25	99	99
Northfield 26	116	116
Northfield 27	95	95
Northfield 28	196	196
Northfield 29	108	108
Northfield 30	177	177
Northfield 31	137	137
Northfield 32	190	190
Northfield 33	65	65
Northfield 34	109	109
Northfield 35	107	107
Northfield 36	102	102
Northfield 37	120	120
Northfield 38	136	136
Northfield 39	53	53
Northfield 40	83	83
Northfield 41	161	161
Northfield 42	115	115
Northfield 43	163	163
Northfield 44	139	139
Northfield 45	182	182
Northfield 46	170	170
Northfield 47	208	208
Northfield 48	112	112
Northfield 49	112	112
Northfield 50	123	123
Northfield 51	268	268
Northfield 52	146	146
Northfield 53	192	192
Northfield 54	119	119
Northfield 55	163	163
Northfield 56	162	162
Northfield 57	88	88
Northfield 58	82	82
Northfield 59	101	101
Northfield 60	199	199
Northfield 61	74	74
Northfield 62	116	116
Norwood Park 1	92	92
Norwood Park 2	132	132
Norwood Park 3	116	116
Norwood Park 4	130	130
Norwood Park 5	94	94
Norwood Park 6	139	139
Norwood Park 7	91	91
Norwood Park 8	59	59
Norwood Park 9	68	68
Norwood Park 10	100	100
Norwood Park 11	143	143
Norwood Park 12	95	95
Norwood Park 13	68	68
Norwood Park 14	88	88
Norwood Park 15	72	72
Norwood Park 16	62	62
Norwood Park 17	97	97
Oak Park 1	240	240
Oak Park 2	368	368
Oak Park 3	417	417
Oak Park 4	331	331
Oak Park 5	369	369
Oak Park 6	328	328
Oak Park 7	229	229
Oak Park 8	351	351
Oak Park 9	203	203
Oak Park 10	331	331
Oak Park 11	285	285
Oak Park 12	149	149
Oak Park 13	296	296
Oak Park 14	346	346
Oak Park 15	423	423
Oak Park 16	445	445
Oak Park 17	427	427
Oak Park 18	244	244
Oak Park 19	307	307
Oak Park 20	386	386
Oak Park 21	202	202
Oak Park 22	185	185
Oak Park 23	276	276
Oak Park 24	246	246
Oak Park 25	289	289
Oak Park 26	283	283
Oak Park 27	100	100
Oak Park 28	335	335
Oak Park 29	283	283
Oak Park 30	403	403
Oak Park 31	484	484
Oak Park 32	214	214
Oak Park 33	296	296
Oak Park 34	241	241
Oak Park 35	350	350
Oak Park 36	378	378
Oak Park 37	184	184
Orland 1	111	111
Orland 2	111	111
Orland 3	64	64
Orland 4	52	52
Orland 5	76	76
Orland 6	63	63
Orland 7	61	61
Orland 8	82	82
Orland 9	96	96
Orland 10	101	101
Orland 11	63	63
Orland 12	36	36
Orland 13	120	120
Orland 14	97	97
Orland 15	101	101
Orland 16	68	68
Orland 17	70	70
Orland 18	114	114
Orland 19	66	66
Orland 20	50	50
Orland 21	99	99
Orland 22	92	92
Orland 23	79	79
Orland 24	80	80
Orland 25	163	163
Orland 26	79	79
Orland 27	56	56
Orland 28	57	57
Orland 29	116	116
Orland 30	60	60
Orland 31	70	70
Orland 32	53	53
Orland 33	71	71
Orland 34	108	108
Orland 35	119	119
Orland 36	124	124
Orland 37	136	136
Orland 38	44	44
Orland 39	85	85
Orland 40	99	99
Orland 41	82	82
Orland 42	137	137
Orland 43	107	107
Orland 44	81	81
Orland 45	84	84
Orland 46	74	74
Orland 47	102	102
Orland 48	100	100
Orland 49	58	58
Orland 50	79	79
Orland 51	118	118
Orland 52	104	104
Orland 53	97	97
Orland 54	118	118
Orland 55	94	94
Orland 56	65	65
Orland 57	80	80
Orland 58	98	98
Orland 59	93	93
Orland 60	78	78
Orland 61	85	85
Orland 62	88	88
Orland 63	91	91
Orland 64	103	103
Orland 65	100	100
Orland 66	91	91
Orland 67	53	53
Orland 68	54	54
Orland 69	67	67
Orland 70	107	107
Orland 71	86	86
Orland 72	84	84
Orland 73	112	112
Orland 74	79	79
Orland 75	101	101
Palatine 1	70	70
Palatine 2	134	134
Palatine 3	63	63
Palatine 4	40	40
Palatine 5	121	121
Palatine 6	129	129
Palatine 7	111	111
Palatine 8	124	124
Palatine 9	107	107
Palatine 10	102	102
Palatine 11	75	75
Palatine 12	78	78
Palatine 13	97	97
Palatine 14	107	107
Palatine 15	113	113
Palatine 16	62	62
Palatine 17	132	132
Palatine 18	87	87
Palatine 19	106	106
Palatine 20	88	88
Palatine 21	113	113
Palatine 22	111	111
Palatine 23	55	55
Palatine 24	109	109
Palatine 25	88	88
Palatine 26	130	130
Palatine 27	75	75
Palatine 28	71	71
Palatine 29	133	133
Palatine 30	92	92
Palatine 31	70	70
Palatine 32	80	80
Palatine 33	61	61
Palatine 34	114	114
Palatine 35	97	97
Palatine 36	90	90
Palatine 37	129	129
Palatine 38	80	80
Palatine 39	147	147
Palatine 40	132	132
Palatine 41	129	129
Palatine 42	136	136
Palatine 43	116	116
Palatine 44	80	80
Palatine 45	73	73
Palatine 46	127	127
Palatine 47	90	90
Palatine 48	82	82
Palatine 49	73	73
Palatine 50	156	156
Palatine 51	63	63
Palatine 52	70	70
Palatine 53	88	88
Palatine 54	171	171
Palatine 55	65	65
Palatine 56	101	101
Palatine 57	152	152
Palatine 58	84	84
Palatine 59	143	143
Palatine 60	109	109
Palatine 61	56	56
Palatine 62	83	83
Palatine 63	99	99
Palatine 64	84	84
Palatine 65	81	81
Palatine 66	90	90
Palatine 67	41	41
Palatine 68	71	71
Palatine 69	93	93
Palos 1	55	55
Palos 2	72	72
Palos 3	82	82
Palos 4	64	64
Palos 5	75	75
Palos 6	43	43
Palos 7	80	80
Palos 8	38	38
Palos 9	57	57
Palos 10	97	97
Palos 11	74	74
Palos 12	83	83
Palos 13	81	81
Palos 14	57	57
Palos 15	92	92
Palos 16	124	124
Palos 17	127	127
Palos 18	106	106
Palos 19	121	121
Palos 20	98	98
Palos 21	57	57
Palos 22	26	26
Palos 23	65	65
Palos 24	47	47
Palos 25	192	192
Palos 26	34	34
Palos 27	127	127
Palos 28	107	107
Palos 29	81	81
Palos 30	113	113
Palos 31	104	104
Palos 32	41	41
Palos 33	104	104
Palos 34	64	64
Palos 35	128	128
Palos 36	113	113
Palos 37	87	87
Palos 38	99	99
Palos 39	98	98
Proviso 1	152	152
Proviso 2	131	131
Proviso 3	226	226
Proviso 4	222	222
Proviso 5	235	235
Proviso 6	91	91
Proviso 7	40	40
Proviso 8	126	126
Proviso 9	223	223
Proviso 10	94	94
Proviso 11	111	111
Proviso 12	188	188
Proviso 13	100	100
Proviso 14	104	104
Proviso 15	110	110
Proviso 16	143	143
Proviso 17	133	133
Proviso 18	290	290
Proviso 19	220	220
Proviso 20	212	212
Proviso 21	129	129
Proviso 22	199	199
Proviso 23	61	61
Proviso 24	212	212
Proviso 25	165	165
Proviso 26	191	191
Proviso 27	165	165
Proviso 28	141	141
Proviso 29	209	209
Proviso 30	184	184
Proviso 31	135	135
Proviso 32	171	171
Proviso 33	268	268
Proviso 34	403	403
Proviso 35	155	155
Proviso 36	230	230
Proviso 37	148	148
Proviso 38	213	213
Proviso 39	212	212
Proviso 40	212	212
Proviso 41	181	181
Proviso 42	148	148
Proviso 43	165	165
Proviso 44	159	159
Proviso 45	195	195
Proviso 46	29	29
Proviso 47	118	118
Proviso 48	232	232
Proviso 49	131	131
Proviso 50	259	259
Proviso 51	169	169
Proviso 52	133	133
Proviso 53	182	182
Proviso 54	187	187
Proviso 55	130	130
Proviso 56	180	180
Proviso 57	127	127
Proviso 58	117	117
Proviso 59	150	150
Proviso 60	135	135
Proviso 61	222	222
Proviso 62	281	281
Proviso 63	157	157
Proviso 64	245	245
Proviso 65	164	164
Proviso 66	230	230
Proviso 67	303	303
Proviso 68	117	117
Proviso 69	164	164
Proviso 70	106	106
Proviso 71	316	316
Proviso 72	203	203
Proviso 73	173	173
Proviso 74	216	216
Proviso 75	158	158
Proviso 76	220	220
Proviso 77	92	92
Proviso 78	41	41
Proviso 79	213	213
Proviso 80	55	55
Proviso 81	146	146
Proviso 82	344	344
Proviso 83	291	291
Proviso 84	89	89
Proviso 85	203	203
Proviso 86	235	235
Proviso 87	221	221
Proviso 88	52	52
Proviso 89	121	121
Proviso 90	243	243
Proviso 91	152	152
Proviso 92	193	193
Proviso 93	132	132
Proviso 94	198	198
Proviso 95	164	164
Proviso 96	83	83
Proviso 97	162	162
Proviso 98	209	209
Proviso 99	216	216
Proviso 100	253	253
Proviso 101	111	111
Proviso 102	192	192
Rich 1	901	901
Rich 2	300	300
Rich 3	390	390
Rich 4	227	227
Rich 5	392	392
Rich 6	390	390
Rich 7	210	210
Rich 8	371	371
Rich 9	309	309
Rich 10	210	210
Rich 11	235	235
Rich 12	286	286
Rich 13	111	111
Rich 14	177	177
Rich 15	526	526
Rich 16	148	148
Rich 17	171	171
Rich 18	257	257
Rich 19	97	97
Rich 20	206	206
Rich 21	292	292
Rich 22	194	194
Rich 23	345	345
Rich 24	267	267
Rich 25	393	393
Rich 26	254	254
Rich 27	259	259
Rich 28	235	235
Rich 29	191	191
Rich 30	391	391
Rich 31	166	166
Rich 32	311	311
Rich 33	160	160
Rich 34	279	279
Rich 35	235	235
Rich 36	633	633
Rich 37	213	213
Rich 38	192	192
Rich 39	322	322
Rich 40	241	241
Rich 41	209	209
Rich 42	251	251
